client_id,client_type,age,acquisition_purpose,total_investment,num_properties,cluster,cluster_name
C1700,Individual,83,Home,1293648.37,4,0,Individual Home Buyers
C1701,Individual,44,Home,916043.72,3,0,Individual Home Buyers
C1702,Individual,36,Investment,1259181.49,3,0,Individual Home Buyers
C1703,Individual,27,Investment,868665.77,3,0,Individual Home Buyers
C1704,Individual,63,Home,1131490.64,3,0,Individual Home Buyers
C1705,Individual,47,Investment,1031987.68,3,0,Individual Home Buyers
C1706,Individual,50,Home,1417221.48,4,0,Individual Home Buyers
C1707,Individual,53,Home,770609.62,3,0,Individual Home Buyers
C1708,Individual,40,Home,854426.52,3,1,Corporate Buyers
C1709,Individual,80,Investment,1336416.16,3,0,Individual Home Buyers
C1710,Individual,69,Investment,1027918.12,3,1,Corporate Buyers
C1711,Individual,45,Investment,1015613.11,4,0,Individual Home Buyers
C1712,Individual,55,Home,1280242.15,4,1,Corporate Buyers
C1713,Individual,45,Home,1401670.45,4,0,Individual Home Buyers
C1714,Individual,78,Home,1054289.58,4,0,Individual Home Buyers
C1715,Individual,63,Home,987214.18,4,0,Individual Home Buyers
C1716,Individual,46,Home,1027286.48,3,0,Individual Home Buyers
C1717,Individual,85,Home,915606.07,3,0,Individual Home Buyers
C1718,Individual,31,Home,1362121.47,4,0,Individual Home Buyers
C1719,Company,66,Home,1178759.88,3,0,Individual Home Buyers
C1720,Individual,30,Home,1396671.77,4,0,Individual Home Buyers
C1721,Individual,40,Home,1282729.71,4,0,Individual Home Buyers
C1722,Individual,44,Home,1676365.72,4,0,Individual Home Buyers
C1723,Individual,28,Home,1084602.42,4,1,Corporate Buyers
C1724,Individual,70,Home,1646338.36,4,0,Individual Home Buyers
C1725,Individual,67,Home,1352500.23,4,0,Individual Home Buyers
C1726,Individual,78,Home,1141107.24,3,1,Corporate Buyers
C1727,Individual,81,Home,1563834.42,4,0,Individual Home Buyers
C1728,Individual,82,Home,1436312.58,4,0,Individual Home Buyers
C1729,Individual,71,Home,956356.54,3,1,Corporate Buyers
C1730,Individual,47,Investment,796432.48,3,0,Individual Home Buyers
C1731,Individual,55,Home,1172220.11,4,0,Individual Home Buyers
C1732,Individual,56,Investment,1551003.84,3,1,Corporate Buyers
C1733,Individual,78,Home,1179975.09,4,0,Individual Home Buyers
C1734,Individual,51,Home,1078504.94,3,0,Individual Home Buyers
C1735,Individual,57,Investment,1139995.98,3,0,Individual Home Buyers
C1736,Individual,37,Investment,1482243.88,4,0,Individual Home Buyers
C1737,Individual,34,Investment,1060946.57,3,0,Individual Home Buyers
C1738,Individual,49,Home,861195.69,3,0,Individual Home Buyers
C1739,Individual,41,Investment,998344.48,4,1,Corporate Buyers
C1740,Individual,75,Home,1439013.34,4,0,Individual Home Buyers
C1741,Individual,50,Home,1310713.04,4,0,Individual Home Buyers
C1742,Company,38,Home,1177856.21,3,0,Individual Home Buyers
C1743,Individual,80,Home,839069.28,3,1,Corporate Buyers
C1744,Individual,65,Investment,1320002.42,4,1,Corporate Buyers
C1745,Individual,50,Home,1261495.5,3,0,Individual Home Buyers
C1746,Individual,67,Home,793835.85,3,1,Corporate Buyers
C1747,Individual,61,Home,1016661.44,3,0,Individual Home Buyers
C1748,Individual,76,Home,1112272.46,3,0,Individual Home Buyers
C1749,Individual,70,Home,832665.62,3,0,Individual Home Buyers
C1750,Company,35,Home,1497163.73,4,0,Individual Home Buyers
C1751,Individual,71,Home,873120.47,4,0,Individual Home Buyers
C1752,Individual,46,Investment,1119600.47,3,0,Individual Home Buyers
C1753,Individual,81,Investment,770077.48,3,0,Individual Home Buyers
C1754,Individual,31,Home,1361555.24,3,0,Individual Home Buyers
C1755,Individual,28,Home,672116.92,3,0,Individual Home Buyers
C1756,Individual,36,Home,1481404.39,4,0,Individual Home Buyers
C1757,Individual,41,Home,1125366.62,3,1,Corporate Buyers
C1758,Individual,41,Investment,1006481.18,4,0,Individual Home Buyers
C1759,Individual,52,Investment,1031917.22,4,0,Individual Home Buyers
C1760,Individual,51,Home,1454358.32,4,1,Corporate Buyers
C1761,Individual,71,Home,1181772.43,4,0,Individual Home Buyers
C1762,Individual,62,Home,1023352.22,3,0,Individual Home Buyers
C1763,Individual,72,Home,1789381.67,4,0,Individual Home Buyers
C1764,Individual,80,Home,1668335.18,4,0,Individual Home Buyers
C1765,Individual,29,Home,1734167.51,4,0,Individual Home Buyers
C1766,Individual,33,Home,1371247.08,4,0,Individual Home Buyers
C1767,Individual,48,Home,1455838.91,4,0,Individual Home Buyers
C1768,Individual,83,Home,985105.21,4,1,Corporate Buyers
C1769,Company,41,Home,985909,3,0,Individual Home Buyers
C1770,Individual,81,Home,1334771.42,3,0,Individual Home Buyers
C1771,Company,51,Home,1280895.97,3,0,Individual Home Buyers
C1772,Company,51,Investment,1105281.92,4,1,Corporate Buyers
C1773,Individual,46,Investment,1284141.19,4,0,Individual Home Buyers
C1774,Individual,42,Home,1169335.49,4,0,Individual Home Buyers
C1775,Individual,56,Home,1414776.99,4,0,Individual Home Buyers
C1776,Individual,53,Home,1071718.4,3,1,Corporate Buyers
C1777,Individual,52,Investment,784629.95,3,0,Individual Home Buyers
C1778,Individual,32,Investment,1216664.82,3,0,Individual Home Buyers
C1779,Individual,47,Home,1563236.55,4,0,Individual Home Buyers
C1780,Individual,70,Investment,1735557.15,4,0,Individual Home Buyers
C1781,Individual,58,Home,1383316.42,4,0,Individual Home Buyers
C1782,Individual,27,Investment,897646.55,4,1,Corporate Buyers
C1783,Individual,72,Home,1136482.92,4,0,Individual Home Buyers
C1784,Individual,28,Home,1352274.53,4,1,Corporate Buyers
C1785,Individual,70,Home,1006568.23,3,0,Individual Home Buyers
C1786,Individual,31,Home,1247095.22,4,0,Individual Home Buyers
C1787,Individual,71,Investment,1289585.42,4,0,Individual Home Buyers
C1788,Individual,37,Home,1116876.81,3,0,Individual Home Buyers
C1789,Individual,44,Home,1359605.1,3,0,Individual Home Buyers
C1790,Individual,86,Investment,1335521.08,4,0,Individual Home Buyers
C1791,Individual,60,Home,894512.8,3,0,Individual Home Buyers
C1792,Individual,31,Home,1948563.24,4,0,Individual Home Buyers
C1793,Individual,57,Investment,1317525.03,4,0,Individual Home Buyers
C1794,Individual,31,Home,1378476.06,4,0,Individual Home Buyers
C1795,Individual,81,Home,1058019.94,4,0,Individual Home Buyers
C1796,Individual,76,Investment,1158919.94,3,0,Individual Home Buyers
C1797,Individual,69,Home,910545.92,3,0,Individual Home Buyers
C1798,Individual,60,Investment,1601121.79,4,0,Individual Home Buyers
C1799,Individual,76,Home,1022792.49,4,0,Individual Home Buyers
C1800,Individual,82,Home,1120963.1,3,0,Individual Home Buyers
C1801,Individual,62,Home,1473065.73,3,0,Individual Home Buyers
C1802,Individual,78,Investment,1155979.49,4,0,Individual Home Buyers
C1803,Individual,39,Investment,1329728.19,3,1,Corporate Buyers
C1804,Individual,37,Home,1735376.55,4,0,Individual Home Buyers
C1805,Individual,73,Investment,1871670.17,4,1,Corporate Buyers
C1806,Individual,59,Investment,974821.86,3,1,Corporate Buyers
C1807,Individual,69,Home,1520931.78,3,1,Corporate Buyers
C1808,Individual,36,Investment,1102931.45,4,0,Individual Home Buyers
C1809,Individual,45,Home,1221253.05,4,0,Individual Home Buyers
C1810,Individual,81,Home,991862.87,3,0,Individual Home Buyers
C1811,Individual,68,Home,1189519.9,4,0,Individual Home Buyers
C1812,Individual,49,Home,1080880,4,1,Corporate Buyers
C1813,Individual,79,Investment,1552316.39,4,1,Corporate Buyers
C1814,Individual,39,Home,1303261.99,4,1,Corporate Buyers
C1815,Individual,77,Home,1182628.3,4,0,Individual Home Buyers
C1816,Individual,64,Home,1078876.87,4,1,Corporate Buyers
C1817,Individual,82,Home,1240667.65,3,0,Individual Home Buyers
C1818,Individual,32,Investment,814797.06,3,0,Individual Home Buyers
C1819,Individual,63,Home,1067644.33,3,1,Corporate Buyers
C1820,Individual,47,Home,970434.94,4,1,Corporate Buyers
C1821,Individual,82,Home,1733692.62,4,0,Individual Home Buyers
C1822,Individual,30,Investment,1388147.75,4,0,Individual Home Buyers
C1823,Individual,59,Home,993925.86,3,0,Individual Home Buyers
C1824,Individual,64,Home,945036.97,4,0,Individual Home Buyers
C1825,Individual,70,Home,948769.93,4,3,Luxury Investors
C1826,Individual,75,Home,1300035.21,4,0,Individual Home Buyers
C1827,Individual,53,Home,1221529.77,4,0,Individual Home Buyers
C1828,Individual,35,Investment,1199213.25,4,0,Individual Home Buyers
C1829,Individual,29,Home,1194095.83,3,0,Individual Home Buyers
C1830,Individual,67,Home,1363309.64,3,0,Individual Home Buyers
C1831,Individual,76,Home,1004720.27,4,1,Corporate Buyers
C1832,Individual,39,Investment,1282390.94,4,0,Individual Home Buyers
C1833,Individual,78,Investment,1132086.83,3,0,Individual Home Buyers
C1834,Individual,63,Investment,1222274.6,4,1,Corporate Buyers
C1835,Individual,67,Investment,739211.6,3,1,Corporate Buyers
C1836,Individual,66,Investment,1213775.31,4,0,Individual Home Buyers
C1837,Individual,76,Home,1507583.69,4,0,Individual Home Buyers
C1838,Individual,61,Investment,1266344.58,4,1,Corporate Buyers
C1839,Individual,83,Investment,967894.54,4,0,Individual Home Buyers
C1840,Individual,40,Investment,911506.03,3,1,Corporate Buyers
C1841,Individual,79,Home,1612088.13,4,0,Individual Home Buyers
C1842,Company,48,Home,1252827.37,3,1,Corporate Buyers
C1843,Individual,74,Home,1487849.65,4,1,Corporate Buyers
C1844,Individual,48,Home,1033138.51,4,0,Individual Home Buyers
C1845,Individual,77,Investment,889124.68,3,0,Individual Home Buyers
C1846,Individual,41,Home,886017.55,3,1,Corporate Buyers
C1847,Individual,74,Home,1080850.85,4,0,Individual Home Buyers
C1848,Individual,33,Home,1595352.82,4,0,Individual Home Buyers
C1849,Individual,50,Investment,1019239.08,3,1,Corporate Buyers
C1850,Individual,55,Investment,1380990.75,4,0,Individual Home Buyers
C1851,Individual,72,Home,1552543.97,4,1,Corporate Buyers
C1852,Individual,29,Home,1674072.07,3,0,Individual Home Buyers
C1853,Individual,77,Investment,1207329.15,4,0,Individual Home Buyers
C1854,Company,66,Investment,1387997.02,4,1,Corporate Buyers
C1855,Individual,42,Home,1117305.86,4,0,Individual Home Buyers
C1856,Company,32,Home,1216231.43,3,0,Individual Home Buyers
C1857,Individual,39,Investment,919814.94,3,0,Individual Home Buyers
C1858,Individual,68,Home,1161958.29,3,0,Individual Home Buyers
C1859,Individual,83,Home,1087561.59,4,0,Individual Home Buyers
C1860,Company,56,Home,1661197.49,4,0,Individual Home Buyers
C1861,Individual,44,Investment,1475178.95,4,0,Individual Home Buyers
C1862,Individual,73,Home,988771.17,3,0,Individual Home Buyers
C1863,Individual,78,Home,1281313.02,4,1,Corporate Buyers
C1864,Individual,54,Home,1131730.6,4,0,Individual Home Buyers
C1865,Individual,52,Investment,1092253.24,3,0,Individual Home Buyers
C1866,Individual,55,Home,1620195.43,4,0,Individual Home Buyers
C1867,Individual,74,Home,761781.8,3,0,Individual Home Buyers
C1868,Individual,51,Home,1469394.43,4,1,Corporate Buyers
C1869,Individual,51,Home,1335399.36,4,3,Luxury Investors
C1870,Individual,46,Investment,680865.94,3,0,Individual Home Buyers
C1871,Individual,65,Home,1096466.77,4,0,Individual Home Buyers
C1872,Individual,86,Home,1284121.27,3,0,Individual Home Buyers
C1873,Individual,67,Home,841611.53,4,1,Corporate Buyers
C1874,Individual,54,Investment,1058361.99,3,0,Individual Home Buyers
C1875,Individual,83,Home,1220153.86,3,0,Individual Home Buyers
C1876,Company,45,Investment,1543986.34,3,0,Individual Home Buyers
C1877,Individual,65,Home,905899.79,3,0,Individual Home Buyers
C1878,Individual,59,Home,958603.36,3,0,Individual Home Buyers
C1879,Individual,49,Home,1536294.68,3,0,Individual Home Buyers
C1880,Individual,28,Home,1319939.53,4,0,Individual Home Buyers
C1881,Individual,37,Home,972731.09,3,0,Individual Home Buyers
C1882,Individual,66,Investment,884144.1,3,0,Individual Home Buyers
C1883,Individual,85,Home,1877399.32,4,0,Individual Home Buyers
C1884,Individual,72,Home,930994.21,3,0,Individual Home Buyers
C1885,Individual,59,Home,1740983.97,4,1,Corporate Buyers
C1886,Individual,27,Home,774293.93,3,0,Individual Home Buyers
C1887,Individual,40,Investment,822999.76,3,0,Individual Home Buyers
C1888,Individual,64,Home,981962.01,4,0,Individual Home Buyers
C1889,Individual,39,Home,1193609.3,3,0,Individual Home Buyers
C1890,Individual,72,Home,1209659.27,4,1,Corporate Buyers
C1891,Individual,54,Home,1466482.8,4,0,Individual Home Buyers
C1892,Individual,75,Investment,978638.94,3,0,Individual Home Buyers
C1893,Individual,64,Home,1458732.84,4,0,Individual Home Buyers
C1894,Individual,82,Investment,1284918.37,4,0,Individual Home Buyers
C1895,Company,57,Investment,1170571.86,3,0,Individual Home Buyers
C1896,Individual,71,Investment,1158311,3,0,Individual Home Buyers
C1897,Individual,76,Home,1108918.34,4,1,Corporate Buyers
C1898,Individual,47,Home,1159717.54,4,0,Individual Home Buyers
C1899,Individual,30,Home,1001627.28,3,1,Corporate Buyers
C1900,Individual,28,Investment,1185889.79,4,1,Corporate Buyers
C1901,Individual,44,Home,1357680.7,4,1,Corporate Buyers
C1902,Company,46,Investment,1127600.93,4,0,Individual Home Buyers
C1903,Individual,35,Home,1453139.07,4,0,Individual Home Buyers
C1904,Individual,77,Home,1337265.67,4,0,Individual Home Buyers
C1905,Individual,65,Home,1180529.35,3,0,Individual Home Buyers
C1906,Individual,71,Home,1487182.67,4,0,Individual Home Buyers
C1907,Individual,76,Home,1751481.15,4,0,Individual Home Buyers
C1908,Individual,50,Home,1543714.5,4,0,Individual Home Buyers
C1909,Individual,41,Investment,1238663.76,3,0,Individual Home Buyers
C1910,Company,41,Home,816793.91,4,0,Individual Home Buyers
C1911,Individual,37,Home,1195691.95,3,0,Individual Home Buyers
C1912,Individual,72,Investment,863871.21,3,0,Individual Home Buyers
C1913,Individual,46,Home,1210353.53,4,1,Corporate Buyers
C1914,Individual,33,Home,1553786.78,3,1,Corporate Buyers
C1915,Individual,62,Investment,1015184.58,3,0,Individual Home Buyers
C1916,Individual,78,Investment,1257058.52,3,0,Individual Home Buyers
C1917,Individual,55,Home,1007433.23,4,1,Corporate Buyers
C1918,Individual,86,Home,1019401.51,4,0,Individual Home Buyers
C1919,Company,58,Investment,1083015.76,4,0,Individual Home Buyers
C1920,Individual,57,Home,1523588.92,4,1,Corporate Buyers
C1921,Individual,70,Home,980793.68,3,1,Corporate Buyers
C1922,Individual,38,Home,1549836.17,3,0,Individual Home Buyers
C1923,Individual,79,Investment,1302917.16,4,0,Individual Home Buyers
C1924,Individual,68,Home,1453954.37,4,0,Individual Home Buyers
C1925,Individual,84,Home,1165252.94,4,0,Individual Home Buyers
C1926,Individual,29,Home,1238034.03,4,0,Individual Home Buyers
C1927,Individual,74,Investment,1325474.94,4,0,Individual Home Buyers
C1928,Individual,28,Home,741930.22,3,1,Corporate Buyers
C1929,Individual,85,Home,1329874.96,4,0,Individual Home Buyers
C1930,Individual,60,Investment,1184992.23,4,0,Individual Home Buyers
C1931,Individual,31,Home,1323884.11,4,0,Individual Home Buyers
C1932,Individual,64,Investment,1713149.19,4,0,Individual Home Buyers
C1933,Company,32,Home,822428.05,3,1,Corporate Buyers
C1934,Individual,48,Investment,1719384.46,4,1,Corporate Buyers
C1935,Individual,43,Home,1205890.37,3,0,Individual Home Buyers
C1936,Individual,42,Home,965899.1,3,1,Corporate Buyers
C1937,Individual,65,Home,1707838.06,4,0,Individual Home Buyers
C1938,Individual,53,Home,1154671.2,3,1,Corporate Buyers
C1939,Individual,47,Investment,674304.95,3,0,Individual Home Buyers
C1940,Individual,29,Home,1403901.14,4,1,Corporate Buyers
C1941,Individual,83,Home,1368615.25,4,0,Individual Home Buyers
C1942,Company,42,Home,1133984.52,3,0,Individual Home Buyers
C1943,Individual,53,Home,967521.23,3,0,Individual Home Buyers
C1944,Individual,40,Investment,1971083.93,4,0,Individual Home Buyers
C1945,Individual,59,Investment,1112541.88,4,0,Individual Home Buyers
C1946,Individual,71,Home,1056227.37,3,0,Individual Home Buyers
C1947,Individual,47,Home,1247905.56,3,0,Individual Home Buyers
C1948,Individual,71,Home,1530233,3,0,Individual Home Buyers
C1949,Individual,71,Home,1020270.72,3,0,Individual Home Buyers
C1950,Individual,51,Home,1033306.43,4,0,Individual Home Buyers
C1951,Individual,30,Home,1128864.17,4,0,Individual Home Buyers
C1952,Company,34,Home,1235262.65,3,0,Individual Home Buyers
C1953,Individual,54,Home,1199064.43,4,1,Corporate Buyers
C1954,Individual,60,Investment,809731.07,3,1,Corporate Buyers
C1955,Individual,28,Home,1707150.06,4,1,Corporate Buyers
C1956,Individual,59,Home,1224023.79,4,0,Individual Home Buyers
C1957,Individual,64,Home,1318838.26,4,0,Individual Home Buyers
C1958,Individual,56,Home,1567012.19,4,0,Individual Home Buyers
C1959,Individual,84,Home,626084.02,3,0,Individual Home Buyers
C1960,Individual,39,Home,1196488.96,3,0,Individual Home Buyers
C1961,Individual,32,Home,1289265.38,4,0,Individual Home Buyers
C1962,Individual,31,Home,971475.24,3,0,Individual Home Buyers
C1963,Company,58,Home,983925.13,3,0,Individual Home Buyers
C1964,Individual,54,Home,1149434.67,3,0,Individual Home Buyers
C1965,Individual,29,Home,1489053.39,3,0,Individual Home Buyers
C1966,Individual,62,Home,1210176.2,4,1,Corporate Buyers
C1967,Individual,69,Investment,747143.37,3,0,Individual Home Buyers
C1968,Individual,68,Investment,987718.99,3,0,Individual Home Buyers
C1969,Individual,33,Investment,1030940.43,4,0,Individual Home Buyers
C1970,Individual,48,Investment,1346312.7,3,0,Individual Home Buyers
C1971,Individual,50,Home,673422.32,3,0,Individual Home Buyers
C1972,Individual,54,Home,943260.84,3,0,Individual Home Buyers
C1973,Company,33,Home,1450499.68,4,0,Individual Home Buyers
C1974,Individual,76,Home,968686.85,4,0,Individual Home Buyers
C1975,Individual,51,Home,985031.21,3,2,Small Corporate Segment
C1976,Individual,31,Home,1146120.65,4,0,Individual Home Buyers
C1977,Individual,32,Home,2001430.43,4,0,Individual Home Buyers
C1978,Company,59,Investment,1205900.67,3,0,Individual Home Buyers
C1979,Individual,84,Home,1287568.79,4,0,Individual Home Buyers
C1980,Individual,70,Investment,1579565.09,4,0,Individual Home Buyers
C1981,Individual,34,Home,1440160.68,4,1,Corporate Buyers
C1982,Individual,79,Home,1545398.56,3,0,Individual Home Buyers
C1983,Individual,65,Home,1317304.52,4,1,Corporate Buyers
C1984,Individual,70,Home,846287.21,3,0,Individual Home Buyers
C1985,Individual,63,Home,1149379.86,4,1,Corporate Buyers
C1986,Individual,49,Investment,1442798.93,4,0,Individual Home Buyers
C1987,Individual,40,Investment,1316082.96,4,2,Small Corporate Segment
C1988,Individual,32,Home,1301018.95,4,0,Individual Home Buyers
C1989,Individual,67,Home,1380788.86,4,0,Individual Home Buyers
C1990,Individual,50,Investment,1253745.81,3,0,Individual Home Buyers
C1991,Individual,76,Home,1134341.88,4,0,Individual Home Buyers
C1992,Individual,83,Home,1266058.76,3,0,Individual Home Buyers
C1993,Individual,41,Home,1385369.38,3,0,Individual Home Buyers
C1994,Individual,32,Investment,1257875.21,3,0,Individual Home Buyers
C1995,Individual,33,Investment,1044043.64,4,0,Individual Home Buyers
C1996,Individual,34,Home,1151831.48,4,0,Individual Home Buyers
C1997,Individual,84,Home,1101825.4,4,0,Individual Home Buyers
C1998,Individual,63,Home,1023688.56,3,0,Individual Home Buyers
C1999,Individual,82,Home,838587.38,3,0,Individual Home Buyers
C2000,Individual,30,Home,913528.5,3,0,Individual Home Buyers
